url_base,url_page,page,location,title,link,description,area_m2,n_rooms,n_floor,price_per_m2,district
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Grzegórzki,                                 małopolskie","Nowe mieszkanie Kraków Grzegórzki, ul. Mogilska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-grzegorzki-ul-mogilska/ob/24563611,Sprzedam bezpośrednio nowe mieszkanie w budynku oddanym do użytku w 2021 roku. Mieszkanie w wysokim standardzie z elementami smart home. Aranżacja wg. projektu,63.18,3,4.0,16433,Grzegórzki
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Pachońskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-pachonskiego/ob/23539187,"ROZKŁADMieszkanie zlokalizowane na 7 piętrze (klatka 1) o powierzchni 71,56 m2 z balkonem (5,50 m2) i tarasem (21 m2)STANDARDPoznaj nowoczesne budowni",71.56,3,7.0,11900,Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Pachońskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-pachonskiego/ob/23539193,"ROZKŁADMieszkanie  o powierzchni 68,37 m2 zlokalizowane na parterze z dwoma ogródkami ( 47 i 15 m2) (klatka II) STANDARDPoznaj nowoczesne budownictwo",68.37,3,0.0,9900,Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Pachońskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-pachonskiego/ob/23538491,"ROZKŁADMieszkanie z balkonem (5,35 m2), o powierzchni 66,83 m2, zlokalizowane na II piętrze budynku (klatka 2).STANDARDPoznaj nowoczesne budownictwo m",66.83,3,2.0,10200,Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Pachońskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-pachonskiego/ob/23537767,"ROZKŁADMieszkanie zlokalizowane na 4 piętrze (klatka 3) o powierzchni 90,27 m2 z loggią STANDARDPoznaj nowoczesne budownictwo mieszkaniowe wielorodzin",90.27,5,4.0,9800,Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Stare Miasto,                                 małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/21453527,"Luksusowy Penthouse- Kraków Stare Miasto- Długa ResidenceROZKŁAD:Apartament  na IV i V piętrze, składający się z holu, 2x pokoju dziennego, sypialni g",334.2,6,4.0,37702,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Stare Miasto,                                 małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/18531251,"Luksusowe Apartamenty Kraków Stare Miasto- Długa ResidenceROZKŁAD:Apartament o powierzchni 29,76 m2 o wysokości 3mb, składający się z holu, pokoju dzi",29.76,1,3.0,23000,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Stare Miasto,                                 małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/18531253,"Luksusowe Apartamenty Kraków Stare Miasto- Długa ResidenceROZKŁAD:Apartament o powierzchni 43,44 m2 o wysokości 3mb, składający się z holu, pokoju dzi",43.33,1,3.0,27000,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Czerwony, ul. Dobrego Pasterza 30A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza-30a/ob/25557949,brak,60.53,3,1.0,12300,Prądnik Czerwony
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Czerwony, ul. Dobrego Pasterza 30A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza-30a/ob/25557943,brak,78.35,4,1.0,12000,Prądnik Czerwony
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Czerwony, ul. Dobrego Pasterza 30A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza-30a/ob/25557941,brak,45.6,2,1.0,12500,Prądnik Czerwony
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Czerwony, ul. Dobrego Pasterza 30A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-czerwony-ul-dobrego-pasterza-30a/ob/25557937,brak,56.32,3,0.0,12700,Prądnik Czerwony
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Banacha",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-banacha/ob/24283585,"Sprzedam bezpośrednio nowe, jasne, gotowe do wprowadzenia mieszkanie, wraz z niezależnym miejscem postojowym z możliwością ładowania samochodów elektrycznych. Ś",71.56,3,4.0,12197,Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Bieżanów,                                 małopolskie","Nowe mieszkanie Kraków Bieżanów, ul. Mariana Domagały",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-biezanow-ul-mariana-domagaly/ob/25756041,"Pragniesz odnaleźć miejsce, w którym poczujesz się jak w domu? Chciałbyś otoczyć swoje nowe cztery kąty atmosferą radości i uśmiechu? Twoja rodzina powiększa si",67.5,4,1.0,10178,Bieżanów
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Władysława Łokietka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka/ob/25325009,brak,55.08,3,0.0,9749,Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Podłęska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-podleska/ob/26162149,"Nowe mieszkanie w stanie deweloperskim do własnej aranżacji, w zakończonej inwestycji - Aleksandry Park  to projekt zlokalizowany w południowej części",92.62,4,2.0,9771,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Mateczny,                                 małopolskie","Nowe mieszkanie Kraków Mateczny, ul. Rydlówka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mateczny-ul-rydlowka/ob/26082075,"Bez podatku PCC, bez prowizji dla kupującego. Oferujemy na sprzedaż mieszkanie znajdujące się na 1 piętrze w 4-piętrowym budynku w III etapie inwestycji Mate3ne",49.06,3,1.0,13310,Mateczny
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Stare Miasto,                                 małopolskie",Nowe mieszkanie Kraków Stare Miasto,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto/ob/26035819,PREMIUM ESTATES  prezentuje wyjątkowe mieszkanie w samym sercu Krakowa przy ulicy Rakowickiej w inwestycji Steam Park! LOKALIZACJA:  Mieszkanie znajduje się,42.0,2,5.0,18810,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Grzegórzki,                                 małopolskie","Nowe mieszkanie Kraków Grzegórzki, ul. Stanisława Lema",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-grzegorzki-ul-stanislawa-lema/ob/24507323,"Na sprzedaż 2 pokojowe mieszkanie, 52 m² z garderobą, z 2 balkonami , komórką lokatorską oraz miejscem postojowym, ul. Stanisława Lema, Przy Tauron Ar",52.06,2,0.0,13984,Grzegórzki
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Krowodrza,                                 małopolskie",Nowe mieszkanie Kraków Krowodrza,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza/ob/24686721,"NOWOCZESNY APARTAMENTOWIEC W CENTRUM KRAKOWA- II ETAP.   MIESZKANIA W STANIE     DEWELOPERSKIM.    Oferujemy do sprzedaży   unikalną inwestycję  , znajdując",37.41,2,0.0,14800,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Os. Złocień,                                 małopolskie","Nowe mieszkanie Kraków Os. Złocień, ul. Agatowa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-zlocien-ul-agatowa/ob/24682321,ZŁOCIEŃ - NOWOCZESNE OSIEDLE MIESZKANIOWE.     Prezentujemy  nowoczesne osiedle  zlokalizowane w południowo-wschodniej części miasta.  W drugim etapie pow,51.5,3,3.0,8300,Os. Złocień
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Os. Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Biały, ul. Pachońskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy-ul-pachonskiego/ob/26142593,Premium Estates prezentuje mieszkanie 2-pokojowe z rynku wtórnego do własnej aranżacji gotowe do odbioru! LOKALIZACJA: Nowoczesna inwestycja znajduje się na Pr,33.5,2,2.0,12239,Os. Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Wola Duchacka,                                 małopolskie","Nowe mieszkanie Kraków Wola Duchacka, ul. Sławka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-wola-duchacka-ul-slawka/ob/26100235,"ZAKUP OD DEWELOPERA, BEZ PROWIZJI i PODATKU PCC.MOŻLIWOŚĆ WYKOŃCZENIA POD KLUCZ.Na sprzedaż 2-pok mieszkanie w nowoczesnej inwestycji. Mieszkanie oddawane w pod",38.74,2,1.0,10558,Wola Duchacka
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Bronowice,                                 małopolskie","Nowe mieszkanie Kraków Bronowice, ul. Stańczyka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-ul-stanczyka/ob/26090133,Na sprzedaż gotowe trzypokojowe mieszkanie w nowo powstałej inwestycji zaledwie 15 min od Centrum Krakowa. Dokładna lokalizacja: Bronowice ul.Stańczyka.Mieszkan,60.66,3,8.0,12490,Bronowice
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Morcinka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-morcinka/ob/26031229,brak,62.97,4,1.0,8000,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Morcinka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-morcinka/ob/26031147,brak,62.97,4,1.0,8000,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Morcinka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-morcinka/ob/26031155,brak,62.86,4,2.0,8000,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Os. Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Czerwony, ul. Dominikanów",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-czerwony-ul-dominikanow/ob/25936553,"✔ LOKALIZACJA:Dwupokojowe mieszkanie z dużym balkonem, zlokalizowane na 3 piętrze nowopowstałego apartamentowca (3 piętra), na ulicy Dominikanów - Prą",33.46,2,3.0,15392,Os. Prądnik Czerwony
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Nowy Świat,                                 małopolskie","Nowe mieszkanie Kraków Nowy Świat, ul. Kościuszki",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-nowy-swiat-ul-kosciuszki/ob/25867891,"Przedstawiamy Państwu apartament o powierzchni 154,3 m2 w świeżo odremontowanej kamienicy w centrum Krakowa tuż nad Wisłą. Mieszkanie jest w stanie surowym zamk",154.3,4,4.0,10500,Nowy Świat
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Wola Duchacka,                                 małopolskie","Nowe mieszkanie Kraków Wola Duchacka, ul. Strumienna",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-wola-duchacka-ul-strumienna/ob/25804021,"Mieszkanie  czteropokojowe z tarasem w nowej inwestycji na Woli Duchackiej !Kameralna inwestycja zlokalizowana w południowej części Krakowa, z szybkim i łatwym",88.17,4,1.0,9062,Wola Duchacka
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Bronowice,                                 małopolskie","Nowe mieszkanie Kraków Bronowice, ul. Stańczyka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-ul-stanczyka/ob/25769085,"UWAGA! TYLKO U NAS!To, oraz inne mieszkania z mojej oferty są dostępne tylko u nas i nie stanowią oferty Dewelopera, zapraszam na stronę BronowiceConcept gdzie",39.29,2,14.0,14228,Bronowice
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Stefana Banacha",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-stefana-banacha/ob/25740025,"Zapraszamy do zapoznania się z ofertą sprzedaży mieszkań zlokalizowanych w Krakowie w obrębie dzielnicy Prądnik Biały, przy ulicy Banacha - inwestycja Osiedle O",35.42,2,5.0,11941,Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Zwierzyniec,                                 małopolskie","Nowe mieszkanie Kraków Zwierzyniec, ul. Korzeniowskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-zwierzyniec-ul-korzeniowskiego/ob/25657325,"WE SPEAK ENGLISH – PLEASE DO NOT HESITATE TO CONTACT USHamilton May ma przyjemność zaprezentować ekskluzywne mieszkanie z dwiema sypialniami, tarasem,",71.0,3,0.0,19225,Zwierzyniec
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Grzegórzki,                                 małopolskie","Nowe mieszkanie Kraków Grzegórzki, ul. Fabryczna",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-grzegorzki-ul-fabryczna/ob/25616507,ZAKUP BEZ PROWIZJI i PCCNa sprzedaż czteropokojowy apartament. Mieszkanie zlokalizowane jest w prestiżowym kompleksie mieszkaniowym w dzielnicy Grzegórzki.Inwes,94.12,4,1.0,14000,Grzegórzki
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Grzegórzki,                                 małopolskie","Nowe mieszkanie Kraków Grzegórzki, ul. Fabryczna",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-grzegorzki-ul-fabryczna/ob/25615757,ZAKUP BEZ PROWIZJI i PCCNa sprzedaż trzypokojowy apartament. Mieszkanie zlokalizowane jest w prestiżowym kompleksie mieszkaniowym w dzielnicy Grzegórzki.Inwesty,85.86,3,1.0,14500,Grzegórzki
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Os. Prądnik Czerwony,                                 małopolskie","Nowe mieszkanie Kraków Os. Prądnik Czerwony, ul. Dominikanów",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-czerwony-ul-dominikanow/ob/25610571,"✔ LOKALIZACJA:Dwupokojowe mieszkanie z balkonem, zlokalizowane na 2 piętrze niskiego bloku (3 piętra), na ulicy Dominikanów - Prądnik Czerwony.Spokojn",39.45,2,2.0,15184,Os. Prądnik Czerwony
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Piaszczysta",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-piaszczysta/ob/25523281,"Na sprzedaż dwupokojowe mieszkanie w nowej inwestycji realizowanej w północnej dzielnicy Krakowa - Prądniku Białym.Mieszkanie ustawne, okna aluminiowe, trójszyb",42.71,2,2.0,10044,Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2.0,"Kraków,                                 Bronowice Małe,                                 małopolskie","Nowe mieszkanie Kraków Bronowice Małe, ul. Stanisława Przybyszewskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-male-ul-stanislawa-przybyszewskiego/ob/25478099,"ZAKUP BEZ PROWIZJI I PCCNa sprzedaż dwupokojowe mieszkanie zlokalizowane na Krakowskich Bronowicach w kameralnej inwestycji, która harmonijnie komponuje się z z",42.5,2,1.0,15200,Bronowice Małe
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Totus Tuus",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-totus-tuus/ob/25193069,brak,63.0,3,0.0,13000,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Totus Tuus",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-totus-tuus/ob/25193061,brak,82.0,4,1.0,11500,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Kuźnicy Kołłątajowskiej 68/68A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-kuznicy-kollatajowskiej-68-68a/ob/25071869,brak,59.22,2,3.0,9500,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Kuźnicy Kołłątajowskiej 68/68A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-kuznicy-kollatajowskiej-68-68a/ob/25071867,brak,70.09,3,2.0,9300,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 małopolskie","Nowe mieszkanie Kraków, ul. Kuźnicy Kołłątajowskiej 68/68A",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-kuznicy-kollatajowskiej-68-68a/ob/25071871,brak,48.83,2,3.0,9800,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 Płaszów,                                 małopolskie","Nowe mieszkanie Kraków Płaszów, ul. Lipska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-plaszow-ul-lipska/ob/24878615,Na sprzedaż mieszkanie 3 pokojowe w inwestycji przy ulicy Lipskiej w sąsiedztwie pętli Mały Płaszów. Mieszkanie oddawane jest w stanie deweloperskimTermin reali,53.27,3,1.0,10306,Płaszów
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Glogera",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-glogera/ob/24628487,Zależy Ci na szybkiej zmianie mieszkania?Ta inwestycja jest już ZAKOŃCZONA - MIESZKANIE GOTOWE DO ODBIORU! BEZPOŚREDNIO od dewelopera!>-- DOBRA CENA!>-- KUP za,53.5,2,3.0,8396,Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 Bieżanów,                                 małopolskie","Nowe mieszkanie Kraków Bieżanów, ul. Potrzask",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-biezanow-ul-potrzask/ob/24512935,Sprzedaż bezpośrednio od inwestora / bez dodatkowych opłatStary Bieżanów / 4 pokoje / ulica PotrzaskApartament z ogrodem i miejscem postojowymDo sprze,78.0,4,1.0,8205,Bieżanów
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 Podgórze Stare,                                 małopolskie","Nowe mieszkanie Kraków Podgórze Stare, ul. Lwowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-stare-ul-lwowska/ob/24482477,"Oferujemy na sprzedaż 2 pokojowy apartament w nowej, prestiżowejinwestycji w Starym Podgórzu, przy ul. Lwowskiej.Nieruchomość o powierzchni 46,45 m2 m",46.0,2,1.0,14304,Podgórze Stare
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 Wzgórza Krzesławickie,                                 małopolskie","Nowe mieszkanie Kraków Wzgórza Krzesławickie, ul. Petofiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-wzgorza-krzeslawickie-ul-petofiego/ob/24464277,"Apartamenty Petofiego to inwestycja dedykowana dla sztukujących chwili oddechu od wielkomiejskiego zgiełku, pozostając blisko miasta i wszystkich udog",51.29,3,1.0,9144,Wzgórza Krzesławickie
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 Krowodrza,                                 małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Mazowiecka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-mazowiecka/ob/24458693,Oferta na wyłączność.English version below.Przedstawiamy Państwu ofertę nieruchomości położonej przy ul. Mazowieckiej 44 w Krakowie. Budynek położony jest na og,44.0,2,2.0,13182,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=3,3.0,"Kraków,                                 Prądnik Biały,                                 małopolskie","Nowe mieszkanie Kraków Prądnik Biały, ul. Władysława Łokietka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-pradnik-bialy-ul-wladyslawa-lokietka/ob/24204273,"Nowa inwestycja o podwyższonym standardzie w dzielnicyPrądnik Biały. Osiem budynków jednorodzinnych o niepowtarzalnej architekturze,która nikogo nie p",80.78,4,0.0,10500,Prądnik Biały
